date,anksiyete,uykusuzluk,stres,panik atak,mide yanması,province_code,province,region7
2020-10-01,0,0,0,40,0,TR-32,Isparta,Akdeniz
2020-11-01,0,0,0,49,0,TR-32,Isparta,Akdeniz
2020-12-01,66,0,35,43,0,TR-32,Isparta,Akdeniz
2021-01-01,85,0,39,41,0,TR-32,Isparta,Akdeniz
2021-02-01,66,0,63,0,0,TR-32,Isparta,Akdeniz
2021-03-01,57,0,87,0,0,TR-32,Isparta,Akdeniz
2021-04-01,69,0,70,0,0,TR-32,Isparta,Akdeniz
2021-05-01,62,0,82,0,0,TR-32,Isparta,Akdeniz
2021-06-01,68,0,82,0,0,TR-32,Isparta,Akdeniz
2021-07-01,0,0,0,0,0,TR-32,Isparta,Akdeniz
2021-08-01,57,0,0,0,0,TR-32,Isparta,Akdeniz
2021-09-01,76,0,0,0,0,TR-32,Isparta,Akdeniz
2021-10-01,74,0,0,0,0,TR-32,Isparta,Akdeniz
2021-11-01,83,0,46,0,0,TR-32,Isparta,Akdeniz
2021-12-01,68,0,49,0,44,TR-32,Isparta,Akdeniz
2022-01-01,35,0,0,42,0,TR-32,Isparta,Akdeniz
2022-02-01,57,0,67,0,0,TR-32,Isparta,Akdeniz
2022-03-01,89,25,54,23,29,TR-32,Isparta,Akdeniz
2022-04-01,74,31,70,0,33,TR-32,Isparta,Akdeniz
2022-05-01,75,0,52,33,39,TR-32,Isparta,Akdeniz
2022-06-01,92,0,54,38,0,TR-32,Isparta,Akdeniz
2022-07-01,85,0,43,51,0,TR-32,Isparta,Akdeniz
2022-08-01,76,0,35,37,0,TR-32,Isparta,Akdeniz
2022-09-01,94,0,56,0,36,TR-32,Isparta,Akdeniz
2022-10-01,97,0,69,56,28,TR-32,Isparta,Akdeniz
2022-11-01,95,0,80,41,28,TR-32,Isparta,Akdeniz
2022-12-01,100,0,55,32,41,TR-32,Isparta,Akdeniz
2023-01-01,85,0,42,45,27,TR-32,Isparta,Akdeniz
2023-02-01,43,0,64,0,39,TR-32,Isparta,Akdeniz
2023-03-01,65,0,91,58,36,TR-32,Isparta,Akdeniz
2023-04-01,53,0,59,0,0,TR-32,Isparta,Akdeniz
2023-05-01,75,0,52,43,0,TR-32,Isparta,Akdeniz
2023-06-01,61,0,52,37,0,TR-32,Isparta,Akdeniz
2023-07-01,57,0,58,0,0,TR-32,Isparta,Akdeniz
2023-08-01,76,0,46,46,0,TR-32,Isparta,Akdeniz
2023-09-01,66,0,55,0,0,TR-32,Isparta,Akdeniz
2023-10-01,67,0,69,42,0,TR-32,Isparta,Akdeniz
2023-11-01,69,0,77,0,30,TR-32,Isparta,Akdeniz
2023-12-01,77,0,93,0,31,TR-32,Isparta,Akdeniz
2024-01-01,68,0,40,47,0,TR-32,Isparta,Akdeniz
2024-02-01,0,0,61,45,0,TR-32,Isparta,Akdeniz
2024-03-01,58,0,46,0,0,TR-32,Isparta,Akdeniz
2024-04-01,76,0,55,0,0,TR-32,Isparta,Akdeniz
2024-05-01,39,0,58,0,0,TR-32,Isparta,Akdeniz
2024-06-01,48,0,64,0,0,TR-32,Isparta,Akdeniz
2024-07-01,44,0,53,0,0,TR-32,Isparta,Akdeniz
2024-08-01,64,0,69,0,0,TR-32,Isparta,Akdeniz
2024-09-01,0,0,0,0,0,TR-32,Isparta,Akdeniz
2024-10-01,72,0,0,44,0,TR-32,Isparta,Akdeniz
2024-11-01,56,0,84,0,0,TR-32,Isparta,Akdeniz
2024-12-01,50,0,89,0,0,TR-32,Isparta,Akdeniz
2025-01-01,48,0,59,44,0,TR-32,Isparta,Akdeniz
2025-02-01,69,0,51,0,0,TR-32,Isparta,Akdeniz
2025-03-01,0,0,53,0,0,TR-32,Isparta,Akdeniz
2025-04-01,56,0,50,0,0,TR-32,Isparta,Akdeniz
2025-05-01,0,0,76,0,0,TR-32,Isparta,Akdeniz
2025-06-01,0,0,53,0,0,TR-32,Isparta,Akdeniz
2025-07-01,0,0,62,0,0,TR-32,Isparta,Akdeniz
2025-08-01,0,0,0,0,0,TR-32,Isparta,Akdeniz
2025-09-01,0,0,49,0,0,TR-32,Isparta,Akdeniz
2025-10-01,0,0,0,0,0,TR-32,Isparta,Akdeniz
2025-11-01,16,5,22,12,7,TR-32,Isparta,Akdeniz
2018-01-01,28,0,53,28,16,TR-33,Mersin,Akdeniz
2018-02-01,53,17,59,38,22,TR-33,Mersin,Akdeniz
2018-03-01,24,23,57,22,19,TR-33,Mersin,Akdeniz
2018-04-01,34,17,68,30,30,TR-33,Mersin,Akdeniz
2018-05-01,36,0,67,36,28,TR-33,Mersin,Akdeniz
2018-06-01,41,0,46,47,29,TR-33,Mersin,Akdeniz
2018-07-01,36,15,43,39,31,TR-33,Mersin,Akdeniz
2018-08-01,34,0,41,36,14,TR-33,Mersin,Akdeniz
2018-09-01,49,0,43,28,18,TR-33,Mersin,Akdeniz
2018-10-01,46,19,51,33,22,TR-33,Mersin,Akdeniz
2018-11-01,35,22,50,23,0,TR-33,Mersin,Akdeniz
2018-12-01,43,15,40,28,29,TR-33,Mersin,Akdeniz
2019-01-01,40,15,50,33,28,TR-33,Mersin,Akdeniz
2019-02-01,54,23,47,41,37,TR-33,Mersin,Akdeniz
2019-03-01,53,16,54,36,29,TR-33,Mersin,Akdeniz
2019-04-01,41,0,42,0,30,TR-33,Mersin,Akdeniz
2019-05-01,31,17,44,27,27,TR-33,Mersin,Akdeniz
2019-06-01,42,16,45,36,25,TR-33,Mersin,Akdeniz
2019-07-01,58,14,39,42,32,TR-33,Mersin,Akdeniz
2019-08-01,51,15,43,30,24,TR-33,Mersin,Akdeniz
2019-09-01,46,0,52,39,20,TR-33,Mersin,Akdeniz
2019-10-01,56,0,59,31,31,TR-33,Mersin,Akdeniz
2019-11-01,27,24,46,20,30,TR-33,Mersin,Akdeniz
2019-12-01,45,19,44,32,37,TR-33,Mersin,Akdeniz
2020-01-01,54,0,40,30,30,TR-33,Mersin,Akdeniz
2020-02-01,65,14,36,30,27,TR-33,Mersin,Akdeniz
2020-03-01,60,12,43,42,33,TR-33,Mersin,Akdeniz
2020-04-01,66,17,39,40,40,TR-33,Mersin,Akdeniz
2020-05-01,62,20,53,24,44,TR-33,Mersin,Akdeniz
2020-06-01,56,17,61,42,33,TR-33,Mersin,Akdeniz
2020-07-01,63,0,35,35,24,TR-33,Mersin,Akdeniz
2020-08-01,59,16,38,36,33,TR-33,Mersin,Akdeniz
2020-09-01,73,17,41,38,38,TR-33,Mersin,Akdeniz
2020-10-01,65,27,53,30,21,TR-33,Mersin,Akdeniz
2020-11-01,69,0,47,22,27,TR-33,Mersin,Akdeniz
2020-12-01,82,15,66,33,31,TR-33,Mersin,Akdeniz
2021-01-01,83,23,67,33,24,TR-33,Mersin,Akdeniz
2021-02-01,89,23,59,48,27,TR-33,Mersin,Akdeniz
2021-03-01,52,16,63,38,23,TR-33,Mersin,Akdeniz
2021-04-01,74,13,83,31,27,TR-33,Mersin,Akdeniz
2021-05-01,63,18,59,40,31,TR-33,Mersin,Akdeniz
2021-06-01,86,15,83,41,16,TR-33,Mersin,Akdeniz
2021-07-01,71,0,48,34,22,TR-33,Mersin,Akdeniz
2021-08-01,76,14,58,43,30,TR-33,Mersin,Akdeniz
2021-09-01,78,0,47,33,33,TR-33,Mersin,Akdeniz
2021-10-01,83,17,57,25,17,TR-33,Mersin,Akdeniz
2021-11-01,56,0,55,32,27,TR-33,Mersin,Akdeniz
2021-12-01,57,13,47,27,28,TR-33,Mersin,Akdeniz
2022-01-01,69,21,48,27,29,TR-33,Mersin,Akdeniz
2022-02-01,67,25,49,39,23,TR-33,Mersin,Akdeniz
2022-03-01,67,13,53,31,29,TR-33,Mersin,Akdeniz
2022-04-01,73,13,60,44,36,TR-33,Mersin,Akdeniz
2022-05-01,75,14,58,32,30,TR-33,Mersin,Akdeniz
2022-06-01,68,10,57,33,38,TR-33,Mersin,Akdeniz
2022-07-01,90,22,56,40,32,TR-33,Mersin,Akdeniz
2022-08-01,100,19,50,39,26,TR-33,Mersin,Akdeniz
2022-09-01,66,16,51,42,34,TR-33,Mersin,Akdeniz
2022-10-01,79,19,47,46,29,TR-33,Mersin,Akdeniz
2022-11-01,77,18,60,29,29,TR-33,Mersin,Akdeniz
2022-12-01,77,21,59,32,37,TR-33,Mersin,Akdeniz
2023-01-01,71,21,63,34,32,TR-33,Mersin,Akdeniz
2023-02-01,77,0,72,42,22,TR-33,Mersin,Akdeniz
2023-03-01,85,19,73,45,36,TR-33,Mersin,Akdeniz
2023-04-01,85,16,79,38,27,TR-33,Mersin,Akdeniz
2023-05-01,86,17,69,39,31,TR-33,Mersin,Akdeniz
2023-06-01,81,15,63,41,27,TR-33,Mersin,Akdeniz
2023-07-01,70,11,62,44,24,TR-33,Mersin,Akdeniz
2023-08-01,78,16,51,41,33,TR-33,Mersin,Akdeniz
2023-09-01,85,20,61,39,31,TR-33,Mersin,Akdeniz
2023-10-01,59,15,72,38,41,TR-33,Mersin,Akdeniz
2023-11-01,75,13,56,36,31,TR-33,Mersin,Akdeniz
2023-12-01,61,18,74,42,27,TR-33,Mersin,Akdeniz
2024-01-01,60,16,54,36,38,TR-33,Mersin,Akdeniz
2024-02-01,81,19,65,47,28,TR-33,Mersin,Akdeniz
2024-03-01,60,11,48,26,23,TR-33,Mersin,Akdeniz
2024-04-01,63,13,71,39,25,TR-33,Mersin,Akdeniz
2024-05-01,50,31,71,28,23,TR-33,Mersin,Akdeniz
2024-06-01,61,18,66,34,20,TR-33,Mersin,Akdeniz
2024-07-01,61,13,50,46,25,TR-33,Mersin,Akdeniz
2024-08-01,61,24,51,45,23,TR-33,Mersin,Akdeniz
2024-09-01,63,11,56,42,22,TR-33,Mersin,Akdeniz
2024-10-01,81,17,60,37,28,TR-33,Mersin,Akdeniz
2024-11-01,62,19,57,28,28,TR-33,Mersin,Akdeniz
2024-12-01,53,12,67,27,30,TR-33,Mersin,Akdeniz
2025-01-01,65,13,51,30,33,TR-33,Mersin,Akdeniz
2025-02-01,48,23,65,25,34,TR-33,Mersin,Akdeniz
2025-03-01,57,0,53,29,21,TR-33,Mersin,Akdeniz
2025-04-01,46,13,64,28,35,TR-33,Mersin,Akdeniz
2025-05-01,46,16,31,38,21,TR-33,Mersin,Akdeniz
2025-06-01,46,16,48,47,24,TR-33,Mersin,Akdeniz
2025-07-01,49,15,54,27,26,TR-33,Mersin,Akdeniz
2025-08-01,47,0,44,31,17,TR-33,Mersin,Akdeniz
2025-09-01,37,20,69,32,31,TR-33,Mersin,Akdeniz
2025-10-01,43,16,67,26,20,TR-33,Mersin,Akdeniz
2025-11-01,40,6,54,38,24,TR-33,Mersin,Akdeniz
2018-01-01,0,0,56,0,0,TR-46,Kahramanmaraş,Akdeniz
2018-02-01,40,0,45,0,0,TR-46,Kahramanmaraş,Akdeniz
2018-03-01,0,0,44,31,0,TR-46,Kahramanmaraş,Akdeniz
2018-04-01,41,0,44,0,0,TR-46,Kahramanmaraş,Akdeniz
2018-05-01,0,0,33,41,0,TR-46,Kahramanmaraş,Akdeniz
2018-06-01,0,0,38,0,0,TR-46,Kahramanmaraş,Akdeniz
2018-07-01,0,0,30,0,0,TR-46,Kahramanmaraş,Akdeniz
2018-08-01,45,0,33,33,0,TR-46,Kahramanmaraş,Akdeniz
2018-09-01,49,0,45,0,0,TR-46,Kahramanmaraş,Akdeniz
2018-10-01,0,0,39,0,0,TR-46,Kahramanmaraş,Akdeniz
2018-11-01,0,0,62,49,0,TR-46,Kahramanmaraş,Akdeniz
2018-12-01,31,0,46,0,0,TR-46,Kahramanmaraş,Akdeniz
2019-01-01,50,0,31,0,0,TR-46,Kahramanmaraş,Akdeniz
2019-02-01,41,0,72,31,41,TR-46,Kahramanmaraş,Akdeniz
2019-03-01,0,0,75,31,40,TR-46,Kahramanmaraş,Akdeniz
2019-04-01,41,0,32,0,0,TR-46,Kahramanmaraş,Akdeniz
2019-05-01,50,0,35,0,0,TR-46,Kahramanmaraş,Akdeniz
2019-06-01,36,0,36,0,0,TR-46,Kahramanmaraş,Akdeniz
2019-07-01,54,0,0,36,0,TR-46,Kahramanmaraş,Akdeniz
2019-08-01,31,0,43,44,33,TR-46,Kahramanmaraş,Akdeniz
2019-09-01,34,0,34,43,32,TR-46,Kahramanmaraş,Akdeniz
2019-10-01,34,0,34,0,37,TR-46,Kahramanmaraş,Akdeniz
2019-11-01,0,0,68,0,0,TR-46,Kahramanmaraş,Akdeniz
2019-12-01,47,0,41,32,0,TR-46,Kahramanmaraş,Akdeniz
2020-01-01,27,0,38,27,0,TR-46,Kahramanmaraş,Akdeniz
2020-02-01,48,0,46,26,31,TR-46,Kahramanmaraş,Akdeniz
2020-03-01,49,0,27,0,35,TR-46,Kahramanmaraş,Akdeniz
2020-04-01,49,20,45,46,35,TR-46,Kahramanmaraş,Akdeniz
2020-05-01,61,24,67,44,28,TR-46,Kahramanmaraş,Akdeniz
2020-06-01,50,0,60,31,29,TR-46,Kahramanmaraş,Akdeniz
2020-07-01,52,29,64,0,0,TR-46,Kahramanmaraş,Akdeniz
2020-08-01,62,0,48,25,31,TR-46,Kahramanmaraş,Akdeniz
2020-09-01,40,0,37,0,0,TR-46,Kahramanmaraş,Akdeniz
2020-10-01,70,0,35,36,0,TR-46,Kahramanmaraş,Akdeniz
2020-11-01,56,0,46,0,30,TR-46,Kahramanmaraş,Akdeniz
2020-12-01,71,0,72,40,24,TR-46,Kahramanmaraş,Akdeniz
2021-01-01,72,0,48,23,23,TR-46,Kahramanmaraş,Akdeniz
2021-02-01,55,0,46,27,23,TR-46,Kahramanmaraş,Akdeniz
2021-03-01,43,0,40,28,23,TR-46,Kahramanmaraş,Akdeniz
2021-04-01,54,0,42,45,0,TR-46,Kahramanmaraş,Akdeniz
2021-05-01,47,26,42,30,27,TR-46,Kahramanmaraş,Akdeniz
2021-06-01,92,0,54,48,0,TR-46,Kahramanmaraş,Akdeniz
2021-07-01,42,0,71,34,0,TR-46,Kahramanmaraş,Akdeniz
2021-08-01,51,0,84,28,0,TR-46,Kahramanmaraş,Akdeniz
2021-09-01,45,0,46,0,0,TR-46,Kahramanmaraş,Akdeniz
2021-10-01,56,0,0,0,0,TR-46,Kahramanmaraş,Akdeniz
2021-11-01,71,0,45,40,28,TR-46,Kahramanmaraş,Akdeniz
2021-12-01,55,0,27,27,33,TR-46,Kahramanmaraş,Akdeniz
2022-01-01,64,0,50,24,21,TR-46,Kahramanmaraş,Akdeniz
2022-02-01,63,0,41,19,31,TR-46,Kahramanmaraş,Akdeniz
2022-03-01,56,0,56,25,33,TR-46,Kahramanmaraş,Akdeniz
2022-04-01,47,17,61,21,26,TR-46,Kahramanmaraş,Akdeniz
2022-05-01,61,0,45,35,25,TR-46,Kahramanmaraş,Akdeniz
2022-06-01,66,20,50,35,27,TR-46,Kahramanmaraş,Akdeniz
2022-07-01,75,0,44,41,25,TR-46,Kahramanmaraş,Akdeniz
2022-08-01,100,0,38,33,45,TR-46,Kahramanmaraş,Akdeniz
2022-09-01,61,0,43,27,24,TR-46,Kahramanmaraş,Akdeniz
2022-10-01,73,0,37,36,21,TR-46,Kahramanmaraş,Akdeniz
2022-11-01,77,0,56,32,32,TR-46,Kahramanmaraş,Akdeniz
2022-12-01,68,0,49,32,26,TR-46,Kahramanmaraş,Akdeniz
2023-01-01,60,0,46,36,28,TR-46,Kahramanmaraş,Akdeniz
2023-02-01,34,0,31,27,0,TR-46,Kahramanmaraş,Akdeniz
2023-03-01,41,0,25,20,21,TR-46,Kahramanmaraş,Akdeniz
2023-04-01,37,0,39,25,22,TR-46,Kahramanmaraş,Akdeniz
2023-05-01,72,0,19,21,29,TR-46,Kahramanmaraş,Akdeniz
2023-06-01,65,21,76,34,17,TR-46,Kahramanmaraş,Akdeniz
2023-07-01,55,0,64,26,16,TR-46,Kahramanmaraş,Akdeniz
2023-08-01,52,0,43,26,0,TR-46,Kahramanmaraş,Akdeniz
2023-09-01,50,0,36,42,26,TR-46,Kahramanmaraş,Akdeniz
2023-10-01,45,0,37,36,28,TR-46,Kahramanmaraş,Akdeniz
2023-11-01,57,0,48,30,31,TR-46,Kahramanmaraş,Akdeniz
2023-12-01,63,21,55,42,44,TR-46,Kahramanmaraş,Akdeniz
2024-01-01,50,0,64,26,34,TR-46,Kahramanmaraş,Akdeniz
2024-02-01,55,0,31,38,24,TR-46,Kahramanmaraş,Akdeniz
2024-03-01,47,0,60,27,21,TR-46,Kahramanmaraş,Akdeniz
2024-04-01,38,0,49,28,0,TR-46,Kahramanmaraş,Akdeniz
2024-05-01,45,0,48,50,23,TR-46,Kahramanmaraş,Akdeniz
2024-06-01,70,0,36,28,0,TR-46,Kahramanmaraş,Akdeniz
2024-07-01,50,0,33,34,0,TR-46,Kahramanmaraş,Akdeniz
2024-08-01,48,0,41,33,31,TR-46,Kahramanmaraş,Akdeniz
2024-09-01,59,0,37,28,25,TR-46,Kahramanmaraş,Akdeniz
2024-10-01,61,0,32,40,0,TR-46,Kahramanmaraş,Akdeniz
2024-11-01,39,26,0,30,0,TR-46,Kahramanmaraş,Akdeniz
2024-12-01,50,28,60,32,0,TR-46,Kahramanmaraş,Akdeniz
2025-01-01,53,0,59,0,0,TR-46,Kahramanmaraş,Akdeniz
2025-02-01,44,0,54,40,36,TR-46,Kahramanmaraş,Akdeniz
2025-03-01,60,0,49,39,30,TR-46,Kahramanmaraş,Akdeniz
2025-04-01,49,0,35,32,30,TR-46,Kahramanmaraş,Akdeniz
2025-05-01,40,0,50,0,0,TR-46,Kahramanmaraş,Akdeniz
2025-06-01,56,0,53,0,0,TR-46,Kahramanmaraş,Akdeniz
2025-07-01,47,0,47,37,0,TR-46,Kahramanmaraş,Akdeniz
2025-08-01,26,0,32,0,24,TR-46,Kahramanmaraş,Akdeniz
2025-09-01,31,0,31,0,0,TR-46,Kahramanmaraş,Akdeniz
2025-10-01,40,0,32,0,31,TR-46,Kahramanmaraş,Akdeniz
2025-11-01,15,7,47,14,13,TR-46,Kahramanmaraş,Akdeniz
2018-01-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-02-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-03-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-04-01,0,0,61,0,0,TR-80,Osmaniye,Akdeniz
2018-05-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-06-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-07-01,0,0,79,60,0,TR-80,Osmaniye,Akdeniz
2018-08-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-09-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-10-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2018-11-01,0,0,64,0,0,TR-80,Osmaniye,Akdeniz
2018-12-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-01-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-02-01,0,0,100,65,0,TR-80,Osmaniye,Akdeniz
2019-03-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-04-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-05-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-06-01,0,0,65,0,0,TR-80,Osmaniye,Akdeniz
2019-07-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-08-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-09-01,0,0,0,64,0,TR-80,Osmaniye,Akdeniz
2019-10-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-11-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2019-12-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-01-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-02-01,46,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-03-01,0,0,0,51,0,TR-80,Osmaniye,Akdeniz
2020-04-01,46,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-05-01,40,0,51,0,43,TR-80,Osmaniye,Akdeniz
2020-06-01,0,0,62,0,0,TR-80,Osmaniye,Akdeniz
2020-07-01,80,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-08-01,52,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-09-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-10-01,57,0,0,0,0,TR-80,Osmaniye,Akdeniz
2020-11-01,49,0,0,41,0,TR-80,Osmaniye,Akdeniz
2020-12-01,59,0,47,36,0,TR-80,Osmaniye,Akdeniz
2021-01-01,79,0,50,0,0,TR-80,Osmaniye,Akdeniz
2021-02-01,53,0,47,0,0,TR-80,Osmaniye,Akdeniz
2021-03-01,0,0,45,0,0,TR-80,Osmaniye,Akdeniz
2021-04-01,71,38,44,0,0,TR-80,Osmaniye,Akdeniz
2021-05-01,81,0,60,0,0,TR-80,Osmaniye,Akdeniz
2021-06-01,0,0,68,0,0,TR-80,Osmaniye,Akdeniz
2021-07-01,64,0,0,0,0,TR-80,Osmaniye,Akdeniz
2021-08-01,50,0,80,0,0,TR-80,Osmaniye,Akdeniz
2021-09-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2021-10-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2021-11-01,56,0,47,0,0,TR-80,Osmaniye,Akdeniz
2021-12-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2022-01-01,60,0,46,48,0,TR-80,Osmaniye,Akdeniz
2022-02-01,50,0,34,35,0,TR-80,Osmaniye,Akdeniz
2022-03-01,44,0,0,0,29,TR-80,Osmaniye,Akdeniz
2022-04-01,50,0,25,0,30,TR-80,Osmaniye,Akdeniz
2022-05-01,92,0,74,0,0,TR-80,Osmaniye,Akdeniz
2022-06-01,53,0,59,0,0,TR-80,Osmaniye,Akdeniz
2022-07-01,83,0,39,0,0,TR-80,Osmaniye,Akdeniz
2022-08-01,80,0,44,37,32,TR-80,Osmaniye,Akdeniz
2022-09-01,56,0,68,33,37,TR-80,Osmaniye,Akdeniz
2022-10-01,60,0,38,29,0,TR-80,Osmaniye,Akdeniz
2022-11-01,58,0,44,43,32,TR-80,Osmaniye,Akdeniz
2022-12-01,76,0,51,47,0,TR-80,Osmaniye,Akdeniz
2023-01-01,70,0,49,0,29,TR-80,Osmaniye,Akdeniz
2023-02-01,45,0,39,35,0,TR-80,Osmaniye,Akdeniz
2023-03-01,57,0,26,30,0,TR-80,Osmaniye,Akdeniz
2023-04-01,54,0,65,0,35,TR-80,Osmaniye,Akdeniz
2023-05-01,52,0,58,30,0,TR-80,Osmaniye,Akdeniz
2023-06-01,66,0,81,27,0,TR-80,Osmaniye,Akdeniz
2023-07-01,63,0,46,0,0,TR-80,Osmaniye,Akdeniz
2023-08-01,51,0,53,0,0,TR-80,Osmaniye,Akdeniz
2023-09-01,63,0,0,0,0,TR-80,Osmaniye,Akdeniz
2023-10-01,37,0,53,0,0,TR-80,Osmaniye,Akdeniz
2023-11-01,42,0,30,0,0,TR-80,Osmaniye,Akdeniz
2023-12-01,48,0,58,33,0,TR-80,Osmaniye,Akdeniz
2024-01-01,36,0,51,46,0,TR-80,Osmaniye,Akdeniz
2024-02-01,65,0,46,0,0,TR-80,Osmaniye,Akdeniz
2024-03-01,64,0,0,0,0,TR-80,Osmaniye,Akdeniz
2024-04-01,0,0,50,0,0,TR-80,Osmaniye,Akdeniz
2024-05-01,44,44,0,55,0,TR-80,Osmaniye,Akdeniz
2024-06-01,0,0,45,0,0,TR-80,Osmaniye,Akdeniz
2024-07-01,0,0,44,0,0,TR-80,Osmaniye,Akdeniz
2024-08-01,48,0,57,0,0,TR-80,Osmaniye,Akdeniz
2024-09-01,50,0,0,0,0,TR-80,Osmaniye,Akdeniz
2024-10-01,43,0,0,0,0,TR-80,Osmaniye,Akdeniz
2024-11-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2024-12-01,66,0,72,0,0,TR-80,Osmaniye,Akdeniz
2025-01-01,0,0,74,0,0,TR-80,Osmaniye,Akdeniz
2025-02-01,51,0,49,0,52,TR-80,Osmaniye,Akdeniz
2025-03-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2025-04-01,48,0,59,70,0,TR-80,Osmaniye,Akdeniz
2025-05-01,0,0,60,63,0,TR-80,Osmaniye,Akdeniz
2025-06-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2025-07-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2025-08-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2025-09-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2025-10-01,0,0,0,0,0,TR-80,Osmaniye,Akdeniz
2025-11-01,12,4,18,11,11,TR-80,Osmaniye,Akdeniz
2018-01-01,0,0,76,0,0,TR-03,Afyonkarahisar,Ege
2018-02-01,48,0,67,0,0,TR-03,Afyonkarahisar,Ege
2018-03-01,45,0,68,0,0,TR-03,Afyonkarahisar,Ege
2018-04-01,0,0,56,0,0,TR-03,Afyonkarahisar,Ege
2018-05-01,0,0,54,0,0,TR-03,Afyonkarahisar,Ege
2018-06-01,0,0,60,0,0,TR-03,Afyonkarahisar,Ege
2018-07-01,0,0,49,0,0,TR-03,Afyonkarahisar,Ege
2018-08-01,0,0,0,98,0,TR-03,Afyonkarahisar,Ege
2018-09-01,0,0,57,52,0,TR-03,Afyonkarahisar,Ege
2018-10-01,0,0,0,0,0,TR-03,Afyonkarahisar,Ege
2018-11-01,0,0,0,0,0,TR-03,Afyonkarahisar,Ege
2018-12-01,44,0,55,0,0,TR-03,Afyonkarahisar,Ege
2019-01-01,42,0,0,0,0,TR-03,Afyonkarahisar,Ege
2019-02-01,0,0,62,0,0,TR-03,Afyonkarahisar,Ege
2019-03-01,0,0,52,0,0,TR-03,Afyonkarahisar,Ege
2019-04-01,0,0,0,0,0,TR-03,Afyonkarahisar,Ege
2019-05-01,66,0,65,50,0,TR-03,Afyonkarahisar,Ege
2019-06-01,0,0,0,0,0,TR-03,Afyonkarahisar,Ege
2019-07-01,53,0,0,0,0,TR-03,Afyonkarahisar,Ege
2019-08-01,0,0,0,0,0,TR-03,Afyonkarahisar,Ege
2019-09-01,70,0,0,0,0,TR-03,Afyonkarahisar,Ege
2019-10-01,59,0,0,0,0,TR-03,Afyonkarahisar,Ege
2019-11-01,0,0,73,0,0,TR-03,Afyonkarahisar,Ege
2019-12-01,69,0,51,0,0,TR-03,Afyonkarahisar,Ege
2020-01-01,51,0,0,37,0,TR-03,Afyonkarahisar,Ege
2020-02-01,0,0,61,66,0,TR-03,Afyonkarahisar,Ege
2020-03-01,0,0,48,49,0,TR-03,Afyonkarahisar,Ege
2020-04-01,0,0,36,0,0,TR-03,Afyonkarahisar,Ege
2020-05-01,54,0,38,0,36,TR-03,Afyonkarahisar,Ege
2020-06-01,43,0,43,0,0,TR-03,Afyonkarahisar,Ege
2020-07-01,46,0,59,0,45,TR-03,Afyonkarahisar,Ege
2020-08-01,0,0,0,42,0,TR-03,Afyonkarahisar,Ege
2020-09-01,51,0,60,46,0,TR-03,Afyonkarahisar,Ege
2020-10-01,60,0,48,0,0,TR-03,Afyonkarahisar,Ege
2020-11-01,79,0,48,0,0,TR-03,Afyonkarahisar,Ege
2020-12-01,49,0,60,40,0,TR-03,Afyonkarahisar,Ege
2021-01-01,87,0,70,0,0,TR-03,Afyonkarahisar,Ege
2021-02-01,70,0,48,66,0,TR-03,Afyonkarahisar,Ege
2021-03-01,57,0,70,0,39,TR-03,Afyonkarahisar,Ege
2021-04-01,53,0,65,0,78,TR-03,Afyonkarahisar,Ege
2021-05-01,63,0,74,43,40,TR-03,Afyonkarahisar,Ege
